station_id,station_name,latitude,longitude,HUC8,NAME
Berlin Rd,Berlin Rd,41.34892,-82.51257,"04100012",Huron-Vermilion
Bellamy Rd,Bellamy Rd North,41.314902,-82.481357,"04100012",Huron-Vermilion
Huffman Woods,Hoffman Woods Metropark Park,41.3192,-82.52746,"04100012",Huron-Vermilion
Mason Rd,Mason Rd,41.330674,-82.481357,"04100012",Huron-Vermilion
Andress,Andress Rd,41.302313,-82.465646,"04100012",Huron-Vermilion
Liles Rd,Liles Rd,41.273479,-82.453316,"04100012",Huron-Vermilion
Rt 61,Rt 61,41.318468,-82.492657,"04100012",Huron-Vermilion
Berlin Rd -Data logger,Berlin Rd - Water Plant,41.349059,-82.512431,"04100012",Huron-Vermilion
Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP,41.382061,-82.514289,"04100012",Huron-Vermilion
Darrow Rd - Data logger,Darrow Rd - SWMP,41.364922,-82.504653,"04100012",Huron-Vermilion
Darrow Rd - Data logger,Darrow Rd - SWMP,41.364922,-82.504653,"04100012",Huron-Vermilion
Berlin Rd -Data logger,Berlin Rd - Water Plant,41.349059,-82.512431,"04100012",Huron-Vermilion
Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP,41.382061,-82.514289,"04100012",Huron-Vermilion
Huffman Woods,Hoffman Woods Metropark Park,41.3192,-82.52746,"04100012",Huron-Vermilion
Rt 61,Rt 61,41.318468,-82.492657,"04100012",Huron-Vermilion
Tennant Rd W,Tennant Rd West,41.2986,-82.50979,"04100012",Huron-Vermilion
Liles Rd,Liles Rd,41.273479,-82.453316,"04100012",Huron-Vermilion
Berlin Rd,Berlin Rd,41.34892,-82.51257,"04100012",Huron-Vermilion
Bellamy Rd 2,Bellamy Rd 2,41.320662,-82.48326,"04100012",Huron-Vermilion
Bellamy Rd,Bellamy Rd North,41.314902,-82.481357,"04100012",Huron-Vermilion
Mason Rd,Mason Rd,41.330674,-82.481357,"04100012",Huron-Vermilion
Andress,Andress Rd,41.302313,-82.465646,"04100012",Huron-Vermilion
Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP,41.382061,-82.514289,"04100012",Huron-Vermilion
Darrow Rd - Data logger,Darrow Rd - SWMP,41.364922,-82.504653,"04100012",Huron-Vermilion
Berlin Rd -Data logger,Berlin Rd - Water Plant,41.349059,-82.512431,"04100012",Huron-Vermilion
Berlin Rd,Berlin Rd,41.34892,-82.51257,"04100012",Huron-Vermilion
Darrow Rd - Data logger,Darrow Rd - SWMP,41.364922,-82.504653,"04100012",Huron-Vermilion
Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP,41.382061,-82.514289,"04100012",Huron-Vermilion
Berlin Rd,Berlin Rd,41.34892,-82.51257,"04100012",Huron-Vermilion
Darrow Rd - Data logger,Darrow Rd - SWMP,41.364922,-82.504653,"04100012",Huron-Vermilion
Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP,41.382061,-82.514289,"04100012",Huron-Vermilion
Darrow Rd - Data logger,Darrow Rd - SWMP,41.364922,-82.504653,"04100012",Huron-Vermilion
Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP,41.382061,-82.514289,"04100012",Huron-Vermilion
Berlin Rd,Berlin Rd,41.34892,-82.51257,"04100012",Huron-Vermilion
Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP,41.382061,-82.514289,"04100012",Huron-Vermilion
Berlin Rd,Berlin Rd,41.34892,-82.51257,"04100012",Huron-Vermilion
Darrow Rd - Data logger,Darrow Rd - SWMP,41.364922,-82.504653,"04100012",Huron-Vermilion
Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP,41.382061,-82.514289,"04100012",Huron-Vermilion
Darrow Rd - Data logger,Darrow Rd - SWMP,41.364922,-82.504653,"04100012",Huron-Vermilion
Berlin Rd,Berlin Rd,41.34892,-82.51257,"04100012",Huron-Vermilion
Darrow Rd - Data logger,Darrow Rd - SWMP,41.364922,-82.504653,"04100012",Huron-Vermilion
Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP,41.382061,-82.514289,"04100012",Huron-Vermilion
Berlin Rd,Berlin Rd,41.34892,-82.51257,"04100012",Huron-Vermilion
Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP,41.382061,-82.514289,"04100012",Huron-Vermilion
Berlin Rd,Berlin Rd,41.34892,-82.51257,"04100012",Huron-Vermilion
Darrow Rd - Data logger,Darrow Rd - SWMP,41.364922,-82.504653,"04100012",Huron-Vermilion
Berlin Rd,Berlin Rd,41.34892,-82.51257,"04100012",Huron-Vermilion
Darrow Rd - Data logger,Darrow Rd - SWMP,41.364922,-82.504653,"04100012",Huron-Vermilion
Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP,41.382061,-82.514289,"04100012",Huron-Vermilion
Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP,41.382061,-82.514289,"04100012",Huron-Vermilion
Berlin Rd,Berlin Rd,41.34892,-82.51257,"04100012",Huron-Vermilion
Darrow Rd - Data logger,Darrow Rd - SWMP,41.364922,-82.504653,"04100012",Huron-Vermilion
Berlin Rd,Berlin Rd,41.34892,-82.51257,"04100012",Huron-Vermilion
Darrow Rd - Data logger,Darrow Rd - SWMP,41.364922,-82.504653,"04100012",Huron-Vermilion
Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP,41.382061,-82.514289,"04100012",Huron-Vermilion
Berlin Rd,Berlin Rd,41.34892,-82.51257,"04100012",Huron-Vermilion
Darrow Rd - Data logger,Darrow Rd - SWMP,41.364922,-82.504653,"04100012",Huron-Vermilion
Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP,41.382061,-82.514289,"04100012",Huron-Vermilion
Darrow Rd - Data logger,Darrow Rd - SWMP,41.364922,-82.504653,"04100012",Huron-Vermilion
Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP,41.382061,-82.514289,"04100012",Huron-Vermilion
Berlin Rd,Berlin Rd,41.34892,-82.51257,"04100012",Huron-Vermilion
Berlin Rd,Berlin Rd,41.34892,-82.51257,"04100012",Huron-Vermilion
Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP,41.382061,-82.514289,"04100012",Huron-Vermilion
Darrow Rd - Data logger,Darrow Rd - SWMP,41.364922,-82.504653,"04100012",Huron-Vermilion
Darrow Rd - Data logger,Darrow Rd - SWMP,41.364922,-82.504653,"04100012",Huron-Vermilion
Berlin Rd,Berlin Rd,41.34892,-82.51257,"04100012",Huron-Vermilion
Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP,41.382061,-82.514289,"04100012",Huron-Vermilion
Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP,41.382061,-82.514289,"04100012",Huron-Vermilion
Darrow Rd - Data logger,Darrow Rd - SWMP,41.364922,-82.504653,"04100012",Huron-Vermilion
Berlin Rd,Berlin Rd,41.34892,-82.51257,"04100012",Huron-Vermilion
Darrow Rd - Data logger,Darrow Rd - SWMP,41.364922,-82.504653,"04100012",Huron-Vermilion
Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP,41.382061,-82.514289,"04100012",Huron-Vermilion
Berlin Rd,Berlin Rd,41.34892,-82.51257,"04100012",Huron-Vermilion
Darrow Rd - Data logger,Darrow Rd - SWMP,41.364922,-82.504653,"04100012",Huron-Vermilion
Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP,41.382061,-82.514289,"04100012",Huron-Vermilion
Berlin Rd,Berlin Rd,41.34892,-82.51257,"04100012",Huron-Vermilion
Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP,41.382061,-82.514289,"04100012",Huron-Vermilion
Berlin Rd,Berlin Rd,41.34892,-82.51257,"04100012",Huron-Vermilion
Darrow Rd - Data logger,Darrow Rd - SWMP,41.364922,-82.504653,"04100012",Huron-Vermilion
Berlin Rd,Berlin Rd,41.34892,-82.51257,"04100012",Huron-Vermilion
Darrow Rd - Data logger,Darrow Rd - SWMP,41.364922,-82.504653,"04100012",Huron-Vermilion
Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP,41.382061,-82.514289,"04100012",Huron-Vermilion
Berlin Rd,Berlin Rd,41.34892,-82.51257,"04100012",Huron-Vermilion
Darrow Rd - Data logger,Darrow Rd - SWMP,41.364922,-82.504653,"04100012",Huron-Vermilion
Lower Estuary- Data logger,Lower Estuary (mouth) - SWMP,41.382061,-82.514289,"04100012",Huron-Vermilion
MS2,MS2,41.41611064,-81.87328297,"04110001",Black-Rocky
MS2,MS2,41.41611064,-81.87328297,"04110001",Black-Rocky
BC7,BC7,41.34993356,-81.77722933,"04110001",Black-Rocky
AC3,AC3,41.37498391,-81.83283236,"04110001",Black-Rocky
BC7,BC7,41.34993356,-81.77722933,"04110001",Black-Rocky
AC3,AC3,41.37498391,-81.83283236,"04110001",Black-Rocky
AC4,AC4,41.363,-81.819,"04110001",Black-Rocky
UEB3,UEB3,41.2177,-81.7066,"04110001",Black-Rocky
UEB2,UEB2,41.21754476,-81.7142186,"04110001",Black-Rocky
MS4,MS4,41.46,-81.822,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
MS4,MS4,41.46,-81.822,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
MS4,MS4,41.46,-81.822,"04110001",Black-Rocky
UEB2,UEB2,41.21754476,-81.7142186,"04110001",Black-Rocky
BC7,BC7,41.34993356,-81.77722933,"04110001",Black-Rocky
BC5,BC5,41.34997887,-81.82612137,"04110001",Black-Rocky
AC3,AC3,41.37498391,-81.83283236,"04110001",Black-Rocky
BC7,BC7,41.34993356,-81.77722933,"04110001",Black-Rocky
AC3,AC3,41.37498391,-81.83283236,"04110001",Black-Rocky
BC5,BC5,41.34997887,-81.82612137,"04110001",Black-Rocky
BC2.5,BC2.5,41.36301,-81.854031,"04110001",Black-Rocky
BC2.5,BC2.5,41.36301,-81.854031,"04110001",Black-Rocky
MS3,MS3,41.47702412,-81.82999061,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
MS3,MS3,41.47702412,-81.82999061,"04110001",Black-Rocky
MS3,MS3,41.47702412,-81.82999061,"04110001",Black-Rocky
MS3,MS3,41.47702412,-81.82999061,"04110001",Black-Rocky
UEB3,UEB3,41.2177,-81.7066,"04110001",Black-Rocky
BC7,BC7,41.34993356,-81.77722933,"04110001",Black-Rocky
BC5,BC5,41.34997887,-81.82612137,"04110001",Black-Rocky
BC2.5,BC2.5,41.36301,-81.854031,"04110001",Black-Rocky
AC3,AC3,41.37498391,-81.83283236,"04110001",Black-Rocky
BC7,BC7,41.34993356,-81.77722933,"04110001",Black-Rocky
BC2.5,BC2.5,41.36301,-81.854031,"04110001",Black-Rocky
BC5,BC5,41.34997887,-81.82612137,"04110001",Black-Rocky
AC3,AC3,41.37498391,-81.83283236,"04110001",Black-Rocky
MS3,MS3,41.47702412,-81.82999061,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
MS2,MS2,41.41611064,-81.87328297,"04110001",Black-Rocky
CC2,CC2,41.43899699,-81.85506705,"04110001",Black-Rocky
CC2,CC2,41.43899699,-81.85506705,"04110001",Black-Rocky
MS2,MS2,41.41611064,-81.87328297,"04110001",Black-Rocky
MS3,MS3,41.47702412,-81.82999061,"04110001",Black-Rocky
BC7,BC7,41.34993356,-81.77722933,"04110001",Black-Rocky
BC5,BC5,41.34997887,-81.82612137,"04110001",Black-Rocky
BC2.5,BC2.5,41.36301,-81.854031,"04110001",Black-Rocky
AC3,AC3,41.37498391,-81.83283236,"04110001",Black-Rocky
BC5,BC5,41.34997887,-81.82612137,"04110001",Black-Rocky
AC3,AC3,41.37498391,-81.83283236,"04110001",Black-Rocky
BC2.5,BC2.5,41.36301,-81.854031,"04110001",Black-Rocky
BC7,BC7,41.34993356,-81.77722933,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
MS3,MS3,41.47702412,-81.82999061,"04110001",Black-Rocky
UEB3,UEB3,41.2177,-81.7066,"04110001",Black-Rocky
UEB2,UEB2,41.21754476,-81.7142186,"04110001",Black-Rocky
MS3,MS3,41.47702412,-81.82999061,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
MS3,MS3,41.47702412,-81.82999061,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
MS3,MS3,41.47702412,-81.82999061,"04110001",Black-Rocky
MS4,MS4,41.46,-81.822,"04110001",Black-Rocky
MS3,MS3,41.47702412,-81.82999061,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
MS3,MS3,41.47702412,-81.82999061,"04110001",Black-Rocky
CC1,CC1,41.44804223,-81.8362937,"04110001",Black-Rocky
CC1,CC1,41.44804223,-81.8362937,"04110001",Black-Rocky
MS3,MS3,41.47702412,-81.82999061,"04110001",Black-Rocky
MS4,MS4,41.46,-81.822,"04110001",Black-Rocky
UEB3,UEB3,41.2177,-81.7066,"04110001",Black-Rocky
UEB2,UEB2,41.21754476,-81.7142186,"04110001",Black-Rocky
UEB2,UEB2,41.21754476,-81.7142186,"04110001",Black-Rocky
UEB3,UEB3,41.2177,-81.7066,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
MS2,MS2,41.41611064,-81.87328297,"04110001",Black-Rocky
CC2,CC2,41.43899699,-81.85506705,"04110001",Black-Rocky
MS2,MS2,41.41611064,-81.87328297,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
CC2,CC2,41.43899699,-81.85506705,"04110001",Black-Rocky
PCO1,PCO1,41.378,-81.899,"04110001",Black-Rocky
BC5,BC5,41.34997887,-81.82612137,"04110001",Black-Rocky
BC2.5,BC2.5,41.36301,-81.854031,"04110001",Black-Rocky
AC3,AC3,41.37498391,-81.83283236,"04110001",Black-Rocky
AC3,AC3,41.37498391,-81.83283236,"04110001",Black-Rocky
BC2.5,BC2.5,41.36301,-81.854031,"04110001",Black-Rocky
BC5,BC5,41.34997887,-81.82612137,"04110001",Black-Rocky
BC7,BC7,41.34993356,-81.77722933,"04110001",Black-Rocky
BC7,BC7,41.34993356,-81.77722933,"04110001",Black-Rocky
MS3,MS3,41.47702412,-81.82999061,"04110001",Black-Rocky
CC1,CC1,41.44804223,-81.8362937,"04110001",Black-Rocky
MS3,MS3,41.47702412,-81.82999061,"04110001",Black-Rocky
MS4,MS4,41.46,-81.822,"04110001",Black-Rocky
CC1,CC1,41.44804223,-81.8362937,"04110001",Black-Rocky
MS5,MS5,41.424,-81.857,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
UEB3,UEB3,41.2177,-81.7066,"04110001",Black-Rocky
UEB2,UEB2,41.21754476,-81.7142186,"04110001",Black-Rocky
PCO1,PCO1,41.378,-81.899,"04110001",Black-Rocky
UEB2,UEB2,41.21754476,-81.7142186,"04110001",Black-Rocky
UEB3,UEB3,41.2177,-81.7066,"04110001",Black-Rocky
PCO1,PCO1,41.378,-81.899,"04110001",Black-Rocky
PCO1,PCO1,41.378,-81.899,"04110001",Black-Rocky
PCO1,PCO1,41.378,-81.899,"04110001",Black-Rocky
PCO1,PCO1,41.378,-81.899,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
UEB3,UEB3,41.2177,-81.7066,"04110001",Black-Rocky
UEB2,UEB2,41.21754476,-81.7142186,"04110001",Black-Rocky
UEB2,UEB2,41.21754476,-81.7142186,"04110001",Black-Rocky
UEB3,UEB3,41.2177,-81.7066,"04110001",Black-Rocky
PCO1,PCO1,41.378,-81.899,"04110001",Black-Rocky
PCO1,PCO1,41.378,-81.899,"04110001",Black-Rocky
CC1,CC1,41.44804223,-81.8362937,"04110001",Black-Rocky
CC1,CC1,41.44804223,-81.8362937,"04110001",Black-Rocky
MS4,MS4,41.46,-81.822,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
PCO1,PCO1,41.378,-81.899,"04110001",Black-Rocky
MS3,MS3,41.47702412,-81.82999061,"04110001",Black-Rocky
MS5,MS5,41.424,-81.857,"04110001",Black-Rocky
UEB3,UEB3,41.2177,-81.7066,"04110001",Black-Rocky
UEB2,UEB2,41.21754476,-81.7142186,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
MS4,MS4,41.46,-81.822,"04110001",Black-Rocky
CC1,CC1,41.44804223,-81.8362937,"04110001",Black-Rocky
UEB3,UEB3,41.2177,-81.7066,"04110001",Black-Rocky
UEB2,UEB2,41.21754476,-81.7142186,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
UEB2,UEB2,41.21754476,-81.7142186,"04110001",Black-Rocky
UEB3,UEB3,41.2177,-81.7066,"04110001",Black-Rocky
CC1,CC1,41.44804223,-81.8362937,"04110001",Black-Rocky
MS3,MS3,41.47702412,-81.82999061,"04110001",Black-Rocky
MS4,MS4,41.46,-81.822,"04110001",Black-Rocky
MS5,MS5,41.424,-81.857,"04110001",Black-Rocky
CC2,CC2,41.43899699,-81.85506705,"04110001",Black-Rocky
MS2,MS2,41.41611064,-81.87328297,"04110001",Black-Rocky
MS3,MS3,41.47702412,-81.82999061,"04110001",Black-Rocky
AC3,AC3,41.37498391,-81.83283236,"04110001",Black-Rocky
BC2.5,BC2.5,41.36301,-81.854031,"04110001",Black-Rocky
AC2,AC2,41.389,-81.836,"04110001",Black-Rocky
UEB2,UEB2,41.21754476,-81.7142186,"04110001",Black-Rocky
UEB3,UEB3,41.2177,-81.7066,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
AC4,AC4,41.363,-81.819,"04110001",Black-Rocky
BC2.5,BC2.5,41.36301,-81.854031,"04110001",Black-Rocky
AC3,AC3,41.37498391,-81.83283236,"04110001",Black-Rocky
UEB2,UEB2,41.21754476,-81.7142186,"04110001",Black-Rocky
UEB1,UEB1,41.227,-81.72,"04110001",Black-Rocky
UEB3,UEB3,41.2177,-81.7066,"04110001",Black-Rocky
UEB3,UEB3,41.2177,-81.7066,"04110001",Black-Rocky
UEB2,UEB2,41.21754476,-81.7142186,"04110001",Black-Rocky
MS3,MS3,41.47702412,-81.82999061,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
BC5,BC5,41.34997887,-81.82612137,"04110001",Black-Rocky
AC3,AC3,41.37498391,-81.83283236,"04110001",Black-Rocky
BC2.5,BC2.5,41.36301,-81.854031,"04110001",Black-Rocky
MS3,MS3,41.47702412,-81.82999061,"04110001",Black-Rocky
Bonnie Park Above Old Dam,Bonnie Park Above Old Dam,41.332447,-81.835058,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
UEB2,UEB2,41.21754476,-81.7142186,"04110001",Black-Rocky
UEB3,UEB3,41.2177,-81.7066,"04110001",Black-Rocky
UEB3,UEB3,41.2177,-81.7066,"04110001",Black-Rocky
UEB2,UEB2,41.21754476,-81.7142186,"04110001",Black-Rocky
UEB2,UEB2,41.21754476,-81.7142186,"04110001",Black-Rocky
UEB2,UEB2,41.21754476,-81.7142186,"04110001",Black-Rocky
UEB3,UEB3,41.2177,-81.7066,"04110001",Black-Rocky
UEB2,UEB2,41.21754476,-81.7142186,"04110001",Black-Rocky
UEB3,UEB3,41.2177,-81.7066,"04110001",Black-Rocky
CC2,CC2,41.43899699,-81.85506705,"04110001",Black-Rocky
AC3,AC3,41.37498391,-81.83283236,"04110001",Black-Rocky
BC5,BC5,41.34997887,-81.82612137,"04110001",Black-Rocky
BC2.5,BC2.5,41.36301,-81.854031,"04110001",Black-Rocky
PC2,PC2,41.23399597,-81.81094233,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
Bonnie Park Above Old Dam,Bonnie Park Above Old Dam,41.332447,-81.835058,"04110001",Black-Rocky
BC2.5,BC2.5,41.36301,-81.854031,"04110001",Black-Rocky
UEB2,UEB2,41.21754476,-81.7142186,"04110001",Black-Rocky
UEB3,UEB3,41.2177,-81.7066,"04110001",Black-Rocky
Bonnie Park Above Old Dam,Bonnie Park Above Old Dam,41.332447,-81.835058,"04110001",Black-Rocky
Bonnie Park Below Old Dam,Bonnie Park Below Old Dam,41.333522,-81.834498,"04110001",Black-Rocky
PC4,PC4,41.239,-81.818,"04110001",Black-Rocky
MS3,MS3,41.47702412,-81.82999061,"04110001",Black-Rocky
BC2.5,BC2.5,41.36301,-81.854031,"04110001",Black-Rocky
MS4,MS4,41.46,-81.822,"04110001",Black-Rocky
BC5,BC5,41.34997887,-81.82612137,"04110001",Black-Rocky
PC3,PC3,41.24695161,-81.83086455,"04110001",Black-Rocky
Hinckley_166,Hinckley_166,41.20952,-81.73017,"04110001",Black-Rocky
Hinckley_164,Hinckley_164,41.20806,-81.72866,"04110001",Black-Rocky
Hinckley_158,Hinckley_158,41.20924,-81.73025,"04110001",Black-Rocky
Hinckley_159,Hinckley_159,41.20661,-81.72697,"04110001",Black-Rocky
Mill Stream Run_1,Mill Stream Run_1,41.29852,-81.78193,"04110001",Black-Rocky
Mill Stream Run_5,Mill Stream Run_5,41.2975,-81.80595,"04110001",Black-Rocky
Mill Stream Run_4,Mill Stream Run_4,41.29796,-81.80678,"04110001",Black-Rocky
Rocky River_3,Rocky River_3,41.46487,-81.83486,"04110001",Black-Rocky
Mill Stream Run_8,Mill Stream Run_8,41.3037,-81.78733,"04110001",Black-Rocky
Mill Stream Run_10,Mill Stream Run_10,41.29989,-81.78902,"04110001",Black-Rocky
Mill Stream Run_9,Mill Stream Run_9,41.29983,-81.78883,"04110001",Black-Rocky
Mill Stream Run_120,Mill Stream Run_120,41.33917226,-81.83255573,"04110001",Black-Rocky
Mill Stream Run_53,Mill Stream Run_53,41.30539,-81.80708,"04110001",Black-Rocky
Rocky River_24,Rocky River_24,41.3926,-81.88074,"04110001",Black-Rocky
Mill Stream Run_58,Mill Stream Run_58,41.32115,-81.81279,"04110001",Black-Rocky
Mill Stream Run_4,Mill Stream Run_4,41.29796,-81.80678,"04110001",Black-Rocky
Mill Stream Run_60,Mill Stream Run_60,41.31964,-81.81106,"04110001",Black-Rocky
Mill Stream Run_59,Mill Stream Run_59,41.31312,-81.79323,"04110001",Black-Rocky
Mill Stream Run_62,Mill Stream Run_62,41.31567,-81.79631,"04110001",Black-Rocky
Mill Stream Run_58,Mill Stream Run_58,41.32115,-81.81279,"04110001",Black-Rocky
Hinckley_1,Hinckley_1,41.21702,-81.71812,"04110001",Black-Rocky
Mill Stream Run_60,Mill Stream Run_60,41.31964,-81.81106,"04110001",Black-Rocky
Mill Stream Run_58,Mill Stream Run_58,41.32115,-81.81279,"04110001",Black-Rocky
